provider,email,telephone,website,address,website_url,course_name,course_module,duration,start_date,end_date,delivery_mode,venue,platform,fee,number_of_participants,trainer,certification,hrdc_claimable,course_url,description
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,Fire Safety Manager (FSM),,,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Fire Safety Manager focused on preventing fire risks, ensuring compliance, and promoting fire safety awareness to protect people and property."
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,Fire Safety Officer (FSO),,,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Fire Safety Officer responsible for maintaining fire safety standards, conducting inspections, and supporting emergency preparedness for a safer workplace."
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,"First Aid, CPR and AED",,1 to 2 days,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Learn life-saving skills: perform CPR, use an AED, manage choking, and give first aid for injuries or medical emergencies while ensuring safety until help arrives."
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,HazMat Response & Chemical,,,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Understand hazardous materials, identify them safely, use proper handling and PPE, and respond effectively to spills while ensuring safety and compliance."
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,NFPA (National Fire Protection Association),,,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Enhance skills, earn certification, and boost career credibility while promoting safety and networking with industry professionals."
AFSA ACADEMY SDN. BHD.,admin@afsa.com.my,60124140893,https://afsa.com.my/,,https://afsa.com.my/,Occupational Safety & Health Coordinator (OSH),,,,,,"Politeknik Ibrahim Sultan, Pasir Gudang, Johor",,,,"TN HAJI NAZRI BIN HAMAD, DATO IR. TS. DR. HJ. WAN MOHAMMAD ZAIDI, KAIRUL ZAMAN, MUHAMMAD MUNDZIR",,true,https://afsa.com.my/,"Occupational Safety & Health (OSH) Coordinator dedicated to ensuring a safe and compliant workplace. Passionate about promoting safety awareness, managing risks, and supporting training programs to protect employees and enhance work environments."
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,AI for Workplace Productivity: Practical Skills for Daily Tasks,,1 Day,,,Onsite,,,,,,,,https://agape-cp.com/my/coursesmalaysia/ai-for-workplace-productivity-practical-skills-for-daily-tasks-2,
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,Customer Experience Management Powered by Design Thinking,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/my/coursesmalaysia/customer-experience-management-powered-by-design-thinking-2,
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,Inclusive Service Excellence,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/my/coursesmalaysia/inclusive-service-excellence,
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,Innovative Customer Experience Powered by Design Thinking,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/my/coursesmalaysia/innovative-customer-experience-powered-by-design-thinking-2,
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,Job-Ready Cyber Skills,,16 Hour,,,Offline,,,,,,,,https://agape-cp.com/courses/job-ready-cyber-skills,"A 16-hour course designed for mid-career professionals and recent graduates to gain practical, foundational cybersecurity knowledge and skills. Covers CIA triad, networking, OS, cryptography, identity management, data security, Singapore’s PDPA and Cybersecurity Act, incident response, and career transition pathways."
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,WSQ Business Risk Management,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/courses/wsq-business-risk-management,"A competency-based programme designed to help participants identify, assess, and manage risk events using real-world scenarios; respond confidently to risk appetite statements; and master both technical and core competencies for holistic risk management including ethics, sustainability, and emotional well-being."
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,WSQ Customer Experience Management Course,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/courses/wsq-customer-experience-management-course,"This competency-based programme is designed for modern organizations ready to transform their customer service approach and drive business growth. It focuses on knowledge design & structure, process implementation & optimization, compliance & customer assurance, and insight-driven service innovation."
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,WSQ Innovative Customer Experience,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/courses/wsq-innovative-customer-experience,This competency-based programme empowers your team to brainstorm and implement innovative ideas that transform customer journeys; leverage design thinking to gather real-time market intelligence; identify and close experience gaps between your brand and the competition; develop creative solutions that deliver unique value and generate competitive advantage.
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,WSQ Mass Communications Management Powered by Design Thinking,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/courses/wsq-mass-communications-management-powered-by-design-thinking,"A WSQ course focused on mass communications management using design thinking principles. Key benefits include defining audience for maximum impact, deploying right tools for campaign success, staying compliant with legal & cultural standards, and evaluating, reviewing, and refining for better results."
AGAPE CONNECTING PEOPLE MALAYSIA SDN. BHD.,anil@agape-cp.com,90236305,https://agape-cp.com/,,https://agape-cp.com/,WSQ Service Partnerships Powered by Design Thinking,,2 Days,,,Onsite,,,,,,,,https://agape-cp.com/courses/wsq-service-partnerships-powered-by-design-thinking,"A WSQ course focused on building strong partner relationships through design thinking. Skills include sharing and updating key information, assessing and improving partner performance, and strengthening collaboration with feedback."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Art & Science of Storytelling,2.4(c),1 day (non-residential),,,,,,,8 - 12,,,,https://www.agd-solutions.com/programs/2-strengthening-enhancing-skills/2-4c-art-science-of-storytelling,"Storytelling is a powerful tool that business and marketers need to know how to harness and once they do, the benefits are enormous. Neuro-economist, Paul J Zak’s experiments demonstrated that character-driven stories with emotional content result in a better understanding of the key points a speaker wishes to make and enable better recall of these points weeks later."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Be The Change,1.2(a),2 days (non-residential),,,,,,,15 – 20 pax,,,,https://www.agd-solutions.com/programs/1-mastering-essential-skills/1-2a-be-the-change,"Be The ChangeIf your job involve getting other people to change the way they work – their processes, behaviours, priorities, attitudes, and ultimately, their results, you have to understand the Change Process. It has to begin with you. This workshop is designed to help staff cope with change, even if this is enforced change. It caters for anyone who works in an environment where change is prevalent. Ultimately it equips you with the skills to reduce resistance and influence others to change."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Board Paper Preparation & Presentation Workshop,4.2(e),,,,,,,,,,,,https://www.agd-solutions.com/programs/4-cultivating-leaders/4-2e-board-paper-preparation-presentation-workshop,"This board paper writing workshop helps build your skills to write concise, strategic and high-level board papers. Your board steers your organization – and they make crucial decisions based on information and recommendations you and your team supply in a board report. They have an expectation that board papers will have the correct format, content, analysis and style."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Business Writing Skills- “Write it Right”,2.1(b),2 days (non-residential),,,,,,,15 – 20 (ideal),,,,https://www.agd-solutions.com/programs/2-strengthening-enhancing-skills/2-1b-business-writing-skills-write-it-right,"Writing skills are a valuable asset no matter what level of hierarchy you are at in a company. The good news is that it can be developed, and anyone can learn how to write more professionally. The secret is to build the skills to refine complex ideas and express them concisely and correctly, meeting the needs of the reader."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Creativity & Innovation,2.2(b),1 day (non-residential),,,,,,,8 - 12,,,,https://www.agd-solutions.com/programs/2-strengthening-enhancing-skills/2-2b-creativity-innovation,"Creativity enables us to be problem solvers. A creative individual looks at a problem from a different angle to find a solution. Innovation occurs when creative ideas and method are applied to an existing product. This workshop shares how using creativity strategically can help you provide powerful solutions to problems and increase motivation, job satisfaction and productivity."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Critical & Analytical Thinking,2.5(a),1 day (non-residential),,,,,,,8 - 12,,,,https://www.agd-solutions.com/programs/2-strengthening-enhancing-skills/2-5a-critical-analytical-thinking,"Better thinking results in better decisions lead to better choices and that create significant differences to our businesses and our lives… This workshop trains participants to sharpen their analytical and critical thinking abilities, enabling them to approach problems and decision-making more effectively in various personal and professional contexts."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Facilitation Skills Workshop for Managers/Trainers,4.2(d),,,,,,,,,,,,https://www.agd-solutions.com/programs/4-cultivating-leaders/4-2d-facilitation-skills-workshop-for-managerstrainers,"This workshop enhances the training facilitator's knowledge and skills in areas such as adult learning principles, instructional design, training delivery techniques, and group dynamics. It also provides practical tools and techniques for planning, developing, and delivering effective training that meet the needs of their audience and create a supportive, dynamic and inclusive learning environment."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Leader Conversations - “Art & Science of Storytelling”,4.2(b),1 day (non-residential),,,,,,,8 - 12,,,,https://www.agd-solutions.com/programs/4-cultivating-leaders/4-2b-leader-conversations-art-science-of-storytelling,"Leadership Conversation: Art & Science of StorytellingThe Leader Conversations - “Art & Science of Storytelling” - Storytelling is a powerful tool that business and marketers need to know how to harness and once they do, the benefits are enormous. Neuro-economist, Paul J Zak’s experiments demonstrated that character-driven stories with emotional content result in a better understanding of the key points a speaker wishes to make and enable better recall of these points weeks later. This program is for people who want to motivate, inspire, entertain, influence, and help others change or drive a point home."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Personal Branding – “The Brand Called You”,4.1(b),2 days (non-residential),,,,,,,15 – 18 (ideal),,,,https://www.agd-solutions.com/programs/4-cultivating-leaders/4-1b-personal-branding-the-brand-called-you,"The Brand Called You In a competitive working environment, you need to differentiate yourself so that you will get noticed by prospective clients and employers. In this workshop you develop skills to create your own narratives and style, and ensure how you appear online and offline is always consistent with the desired image you wish to project."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,"Personal Change – ""Be The Change""",4.1(a),2 days (non-residential),,,,,,,15 – 20 pax,,,,https://www.agd-solutions.com/programs/4-cultivating-leaders/4-1a-personal-change-be-the-change,"This workshop is designed to help staff cope with change, even if this is enforced change. It caters for anyone who works in an environment where change is prevalent. Ultimately it equips you with the skills to reduce resistance and influence others to change. It aims to enable participants to manage personal change before embarking on team and organizational transformation."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,Presentation Skills – “Present Like A Pro”,2.1(c),2 days (non-residential),,,,,,,15 – 18 (ideal),,,,https://www.agd-solutions.com/programs/2-strengthening-enhancing-skills/2-1c-presentation-skills-present-like-a-pro,"If you want to learn to present like a professional, exuding confidence and credibility, you need to motivate and persuade your audience. To do this, you have to master the arts and science of communication and this is the workshop, which provides some powerful tips and techniques for you to apply right away."
AGD SOLUTIONS SDN. BHD.,amerizal@agd-solutions.com,60192883737,https://www.agd-solutions.com/,"No. 19, Jalan SS2/65, 47300 Petaling Jaya, Selangor, Malaysia",https://www.agd-solutions.com/,The Brand Called You,1.2(b),2 days (non-residential),,,,,,,15 – 18 (ideal),,,,https://www.agd-solutions.com/programs/1-mastering-essential-skills/1-2b-the-brand-called-you,"The Brand Called YOU In a competitive working environment, you need to differentiate yourself so that you will get noticed by prospective clients and employers. In this workshop you develop skills to create your own narratives and style, and ensure how you appear online and offline is always consistent with the desired image you wish to project."
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Bachelor's in Business Administration (Finance),,,,,,,,,,,,,https://www.kaalihr.com/education,"The program equips students with a broad knowledge in the field of finance, to enable graduates to find employment at various levels of organizations both local and international."
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Bachelor's in Business Administration (International Business),,,,,,,,,,,,,https://www.kaalihr.com/education,The Bachelor of International Business (Hons) programme will provide opportunities to students who are interested in embarking on careers in companies with multinational environment.
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Basic of Artificial Intelligence (AI),,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Basic of Python Programming,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,CHATGPT and AI Tools For Workplace,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Communication Skill,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Corporate English Training,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Digital Marketing,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Diploma in Accountancy (DIA),,,,,,,,,,,,,https://www.kaalihr.com/education,"Introduce students to basic accounting to advance company accounts, covering areas of taxation, audit, company law, finance and management."
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Diploma in Early Childhood,,,,,,,,,,,,,https://www.kaalihr.com/education,This programme equips students in the area of Early Childhood and more
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Diploma in Fitness Management,,,,,,,,,,,,,https://www.kaalihr.com/education,This programme equips students in the area of Fitness Management and more
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Diploma in Information Technology,,,,,,,,,,,,,https://www.kaalihr.com/education,"Theoretical & Practical based programme focusing on the area of programming, computer hardware, web-design, multimedia & other current areas of IR 4.0"
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Diploma in Management (DIM),,,,,,,,,,,,,https://www.kaalihr.com/education,"DIM programmes equips students in the area of HRM, Management, Accounting, Marketing, IT & English"
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Leadership Development,,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN KAALI HR SDN. BHD.,sid.prabagaran@kaalihr.com,60162117475,https://www.kaalihr.com/,,https://www.kaalihr.com/,Microsoft Power Automate – (Automating work process),,,,,,,,,,,,true,https://www.kaalihr.com/training-2/courses,
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,#ChooseToChallenge Event (Women in Tech),,02:00 to 03:00,2021-04-01,2021-04-01,Virtual panel discussion,,,,,"Hong Tran, Anna Vitug Dy, Uma Thana Balasingam, Grace David, Veronica Utami",,,https://www.monroeconsulting.com/events/number-choosetochallenge-event-women-in-tech,"A virtual panel discussion with leading female experts in tech discussing gender equality progress, challenges, and best practices for diversity and inclusion in the tech industry."
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Developing a Disability-Inclusive Workforce: Recruitment Practices in Malaysia,,09:00 to 13:00,2025-04-23,2025-04-23,Webinar,,,,,"Meera Samanther, San Yuen Wah, Chong Jet Rei",,,https://www.monroeconsulting.com/events/developing-a-disability-inclusive-workforce-recruitment-practices-in-malaysia,"A webinar on disability-inclusive recruitment in Malaysia, featuring experts from advocacy, policy, and industry to share strategies for building inclusive, diverse workplaces."
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Investment in the great reshuffle,,13:00 to 13:00,2021-10-13,2021-10-13,Webinar,,,,,"Alvin Christian, James Palin, Grady Gultom",,,https://www.monroeconsulting.com/events/-7,A webinar covering investment updates in Indonesia and how the 'Great Reshuffle' has transformed the Indonesian workforce and culture.
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Masterclass: Survive and Reset,,13:00 to 13:00,2021-05-26,2021-05-26,Webinar,,,,,"Allan Domingo, Jay Buenaflor, Adriann Eusebio, Chef Chele Gonzalez",,,https://www.monroeconsulting.com/events/-8,"A masterclass discussing consumer behaviour trends, Philippines’ Consumer Goods market outlook, new strategies, and recruitment landscape implications post-pandemic."
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Omnibus Law: Predicting the Future of Investment and Hiring in Indonesia,,04:00 to 05:00,2020-12-03,2020-12-03,Webinar,,,,,,,,https://www.monroeconsulting.com/events/omnibus-law-predicting-the-future-of-investment-and-hiring-in-indonesia,A collaborative webinar with TMF Group examining how Indonesia’s Omnibus Law affects hiring and investment markets.
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Talent Frontier 2024,,15:00 to 17:00,2024-05-02,2024-05-02,In-person event,Oakwood Suites Kuningan Jakarta,,,,,,,https://www.monroeconsulting.com/events/talent-frontier-2024,"An event exploring the latest industry and hiring trends, presenting insights from over 6000 professionals, offering market overview and salary benchmarks across industries and functions."
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,Tech investment in 2021: IoT solutions and the race for talent,,23:00 to 01:00,2021-02-25,2021-02-25,Webinar,,,,,"Lavindar Singh, Hafeiz Hassan, Avinash Kumar",,,https://www.monroeconsulting.com/events/tech-investment-in-2021-iot-solutions-and-the-race-for-talent,"A webinar covering IoT trends, business challenges, security breaches, talent availability, back-office functionalities, scaling costs, data redundancy, cloud solutions, and billing."
AGENSI PEKERJAAN MONROE CONSULTING GROUP SDN. BHD.,Monroe_MY@monroeconsulting.com,60327710310,https://www.monroeconsulting.com/,"Level 12, Menara IMC, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",https://www.monroeconsulting.com/,The New Normal: The Philippines Recruitment Market,,03:00 to 04:00,2020-06-19,2020-06-19,Webinar,,,,,,,,https://www.monroeconsulting.com/events/the-new-normal-the-philippines-recruitment-market,A webinar sharing tips and ideas on strategizing talent acquisition in new verticals and selecting top talent to gain competitive advantage in the post-pandemic recruitment landscape.
AGILE INNOVATION (MALAYSIA) SDN. BHD.,lam@agileinno.com,60192123723,https://www.agileinno.com/,,https://www.agileinno.com/,Bigger Bucks,Business Acumen and Financial Literacy Simulation,Three-year simulated journey,,,In-person or facilitated workshop (self-run or with experienced facilitator),,,,,"Experienced facilitator (e.g., Azam b Abdul Jalil, Lam Yue Pak, or other AI consultants)",,,https://www.agileinno.com/corporate-training,"A hands-on business simulation designed to build real-world business acumen in managers and frontline workers. Through a three-year simulated journey running a fictional company, participants learn the fundamentals of finance, the impact of decisions on profitability, how to read financial statements, interpret financial indicators (solvency, liquidity, efficiency, ROI), spot performance gaps, generate improvement ideas, and understand how individual actions influence overall financial outcomes."
AGILEASIA CONSULTING SERVICES SDN. BHD.,Fizie@Agileasia.com,60126544414,https://agileasia-my.com/,"Level 16, Menara IMC, Jalan Sultan Ismail, Kuala Lumpur City Centre, 50250 Kuala Lumpur, Malaysia",https://agileasia-my.com/,AI-Powered Data Visualization For Business Impact,,2 days,,,Classroom or Online (Instructor-led),,,,,Ranjeev K Babu,AI-Powered Data Visualization Professional,true,https://agileasia-my.com/courses/ai-powered-data-visualization-for-business-impact,"This intensive 2-day workshop empowers professionals to transform raw datasets into meaningful visual stories that drive decisions. Using AI-assisted and no-code tools, participants will learn to clean, analyze, visualize, and communicate insights with clarity and persuasion. The course culminates in a hands-on capstone project, where each participant builds an AI-powered dashboard and presents a data story relevant to their work."
AGILEASIA CONSULTING SERVICES SDN. BHD.,Fizie@Agileasia.com,60126544414,https://agileasia-my.com/,"Level 16, Menara IMC, Jalan Sultan Ismail, Kuala Lumpur City Centre, 50250 Kuala Lumpur, Malaysia",https://agileasia-my.com/,Certified Blockchain Professional,,2 days,,,,,,,,Ranjeev K Babu,GSDC ® Certified Blockchain Professional,true,https://agileasia-my.com/courses/certified-blockchain-professional-course,"The Certified Blockchain Professional (CBP) program by the Global Skill Development Council (GSDC) offers a comprehensive exploration of blockchain technology, from its cryptographic roots to enterprise-grade applications. This course covers critical topics such as Distributed Ledger Technology (DLT), Smart Contracts, Tokenization, and Consensus Algorithms."
AGILEASIA CONSULTING SERVICES SDN. BHD.,Fizie@Agileasia.com,60126544414,https://agileasia-my.com/,"Level 16, Menara IMC, Jalan Sultan Ismail, Kuala Lumpur City Centre, 50250 Kuala Lumpur, Malaysia",https://agileasia-my.com/,Certified Generative AI for Leaders,,2 days,,,Classroom or Online (Instructor-led),,,,,Ranjeev K Babu,GSDC ® Certified Generative AI For Leaders,true,https://agileasia-my.com/courses/certified-generative-ai-for-leaders,"This is an advanced course specially designed for senior business leaders and executives who aim to integrate AI into their strategic planning and execution processes seamlessly. This immersive program offers a comprehensive exploration of crucial areas such as measuring ROI for AI projects, harnessing predictive analytics, streamlining operations through process automation, and revolutionizing customer experiences with AI-driven solutions."
AGILEASIA CONSULTING SERVICES SDN. BHD.,Fizie@Agileasia.com,60126544414,https://agileasia-my.com/,"Level 16, Menara IMC, Jalan Sultan Ismail, Kuala Lumpur City Centre, 50250 Kuala Lumpur, Malaysia",https://agileasia-my.com/,Certified Generative AI in Business,,2 days,,,,,,,,,GSDC ® Certified Generative AI In Business,true,https://agileasia-my.com/courses/generative-ai-in-business,"The Generative AI in Business Certification offered by GSDC is designed to provide professionals with the expertise they require to utilize advanced generative AI technologies in practical corporate applications effectively. This comprehensive course is designed to equip participants with essential skills in content generation, human resources, risk assessment, and more, enabling them to automate tasks, enhance content creation, foster innovation, and effectively navigate ethical considerations and regulatory requirements in AI adoption."
